Sample type,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Conductance,Ci
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,5,0.045366148,201.8590915
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,6,0.044464054,195.7911407
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,7,0.045021543,197.0924385
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,8,0.050538755,212.7529463
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,9,0.050203463,211.3289622
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,10,0.049440436,207.9458546
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,1,0.001848159,276.9557424
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,2,0.002430998,287.8008863
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,3,0.002335891,271.6490122
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,4,0.002541916,267.0182023
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,5,0.002536356,246.2713915
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,6,0.0022929,228.8632823
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,7,-0.001326475,761.8788199
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,8,-0.001763966,695.3452448
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,9,0.00516241,282.6343198
1WetBoth Pathogens3,6,6/5/2018,6800,1,Wet,Both Pathogens,3,,150,10,0.007275227,312.1726835
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,1,0.001940653,210.2792711
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,2,0.002172889,232.7816579
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,3,0.002864173,271.6858595
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,4,0.002389165,248.6117991
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,5,0.001908403,199.2582977
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,6,0.002085658,225.011168
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,7,0.000345963,-618.7108186
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,8,-2.08E-05,18941.48269
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,9,0.000506719,-328.1748491
2DroughtBoth Pathogens4,6,6/5/2018,6800,2,Drought,Both Pathogens,4,,151,10,0.001137346,41.16345622
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,1,0.003247203,155.5335586
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,2,0.00341219,164.7289307
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,3,0.004100526,199.6841283
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,4,0.003605578,174.3809168
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,5,0.003048463,118.4830094
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,6,0.002500191,59.8967572
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,7,0.002603687,64.42617071
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,8,0.002886819,89.69699812
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,9,0.003335658,130.1785774
2DroughtBoth Pathogens10,6,6/5/2018,6800,2,Drought,Both Pathogens,10,,153,10,0.003839364,164.1096516
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,1,0.002610004,305.4133829
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,2,0.00299843,314.5892062
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,3,0.003872129,324.0265562
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,4,0.003610939,313.2458484
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,5,0.003457342,312.5940749
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,6,0.003246186,306.4425108
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,7,0.002647015,270.4206332
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,8,0.001886438,211.0607509
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,9,0.002079632,218.0638897
2DroughtControl1,6,6/5/2018,6800,2,Drought,Control,1,,154,10,0.002974815,278.5695559
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,1,0.102669915,243.3001901
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,2,0.10116942,240.8275929
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,3,0.101048488,240.6256993
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,4,0.109642646,248.2826539
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,5,0.108802718,248.1969385
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,6,0.106846981,244.7734716
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,7,0.107602505,245.8239317
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,8,0.108848309,246.9064196
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,9,0.109071565,247.2317687
1WetControl1,6,6/5/2018,6800,1,Wet,Control,1,,156,10,0.108139068,246.2421948
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,1,0.147477633,296.4994498
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,2,0.143803194,293.7245582
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,3,0.136511539,289.6019684
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,4,0.121315216,280.2768798
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,5,0.118228112,281.0583828
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,6,0.114100227,278.445291
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,7,0.108432807,274.2966231
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,8,0.102665521,269.9472831
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,9,0.097370338,267.1376501
2WetControl10,6,6/5/2018,6800,2,Wet,Control,10,,157,10,0.092080454,261.631971
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,1,0.010753207,220.5325982
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,2,0.011279231,228.3670366
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,3,0.009137373,194.5110467
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,4,0.00950222,201.922142
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,5,0.010052755,214.0967337
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,6,0.009475691,206.8766152
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,7,0.009374572,206.2207682
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,8,0.01083376,231.4706235
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,9,0.010967622,233.6077715
2DroughtControl2,6,6/5/2018,6800,2,Drought,Control,2,,158,10,0.009736711,215.4036258
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,1,0.02429894,208.7581532
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,2,0.024154228,207.5046748
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,3,0.025959497,217.2523649
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,4,0.025817167,214.318637
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,5,0.024963497,208.1611816
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,6,0.024922831,205.8988513
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,7,0.025617251,209.3199535
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,8,0.025817458,209.538167
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,9,0.026240129,211.9038506
1WetControl4,6,6/5/2018,6800,1,Wet,Control,4,,161,10,0.029375974,230.4051685
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,1,0.041541519,236.6280274
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,2,0.042485393,237.799779
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,3,0.043897367,239.4411499
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,4,0.045009294,239.4324968
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,5,0.045652008,240.7907833
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,6,0.04689406,241.5048237
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,7,0.046541368,238.0915463
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,8,0.047613986,239.6583863
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,9,0.049999607,243.5367561
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,10,0.053826896,250.7530563
2WetControl9,6,6/5/2018,6800,2,Wet,Control,9,,162,11,0.052577302,246.6056956
